0.988907653,0.984988992,0.982534409,0.980865776,0.979705486,0.978902992,0.978363978,0.978023847,0.97783569,0.977764128,0.977781862,0.977867563,0.97800448,0.978179443,0.978382124,0.978604451,0.978840151,0.979084378,0.979333417,0.979584449,0.979835355,0.980084569,0.980330953,0.9805737,0.980812263,0.495522051,0.504987091,0.50747636,0.508065106,0.507891915,0.507368285,0.506679299,0.505919078,0.505139089,0.504368604,0.503624486,0.502916277,0.502249046,0.501625055,0.501044781,0.500507564,0.500012028,0.499556353,0.49913847,0.498756181,0.498407246,0.498089445,0.49780061,0.497538657,0.497301596,2.916954597,2.897542731,2.890821531,2.889941818,2.892074283,2.895769975,2.900219416,2.904954546,2.909703774,2.914312985,2.918699407,2.922823615,2.926672222,2.930247101,2.933558697,2.936621915,2.939453619,2.942071156,2.944491498,2.946730793,2.948804136,2.950725491,2.952507691,2.954162482,2.955700591,0.670903345,0.687765026,0.694548732,0.698385477,0.700892845,0.702668559,0.70399158,0.705011881,0.705818214,0.706466891,0.706995588,0.707430591,0.707790871,0.708090506,0.708340193,0.708548227,0.708721149,0.708864199,0.708981629,0.709076933,0.709153012,0.709212295,0.709256841,0.709288402,0.709308485,1.724368178,1.544787033,1.474018669,1.440052112,1.423575881,1.416512517,1.414781234,1.416111312,1.419171503,1.423159533,1.427586022,1.432152246,1.43667772,1.441056016,1.445227287,1.449160996,1.45284495,1.456278319,1.459467171,1.462421618,1.465153978,1.46767762,1.470006222,1.472153308,1.474131975
0.977728665,0.969929151,0.965036624,0.961709324,0.959395493,0.95779537,0.956720969,0.956043464,0.955669262,0.955527761,0.955564468,0.95573681,0.956011347,0.956361793,0.95676753,0.957212446,0.95768402,0.95817258,0.958670714,0.959172793,0.959674593,0.960172987,0.960665704,0.961151139,0.961628197,0.49141843,0.510050604,0.514974657,0.516133045,0.515778312,0.514727104,0.513347302,0.511826152,0.510266088,0.508725395,0.50723764,0.50582182,0.504488013,0.503240707,0.502080835,0.501007062,0.500016625,0.499105881,0.498270688,0.497506647,0.496809282,0.496174148,0.495596914,0.495073411,0.494599664,2.833371757,2.794891388,2.781585238,2.779893583,2.784193991,2.791603451,2.800510478,2.809983105,2.819480597,2.828696196,2.837465255,2.845709474,2.853402399,2.86054796,2.867167155,2.873289842,2.87894977,2.884181629,2.889019359,2.893495238,2.89763944,2.901479877,2.905042195,2.90834987,2.911424342,0.642389818,0.675691021,0.689177483,0.69681994,0.701819051,0.705361344,0.708001511,0.710038079,0.711647837,0.712943016,0.713998736,0.714867423,0.715586921,0.716185324,0.716683981,0.717099447,0.717444782,0.717730447,0.717964934,0.718155218,0.718307093,0.718425414,0.718514289,0.71857722,0.718617214,1.942872513,1.58782864,1.44724613,1.379715235,1.346968582,1.33295607,1.329558917,1.332256546,1.338397767,1.34638457,1.355242119,1.364375381,1.373424892,1.382178737,1.390517823,1.398381446,1.405745454,1.412608331,1.418982301,1.424887631,1.43034899,1.435393123,1.440047387,1.444338829,1.448293629
0.966377629,0.95477202,0.94747465,0.942508549,0.939054633,0.936666583,0.935064037,0.93405466,0.933498631,0.933290425,0.933348579,0.933609437,0.934023,0.934549965,0.935159505,0.935827532,0.936535327,0.937268432,0.93801577,0.938768929,0.939521597,0.940269102,0.941008053,0.941736055,0.942451473,0.488044247,0.515265198,0.522516324,0.524206447,0.523653579,0.522066949,0.519992696,0.517709208,0.515368911,0.513058564,0.51082814,0.508705903,0.50670683,0.504837564,0.503099446,0.501490438,0.50000637,0.498641768,0.497390409,0.496245692,0.495200902,0.494249373,0.493384612,0.492600368,0.491890681,2.74872535,2.69185523,2.672234837,2.669866038,2.676404966,2.687564136,2.700944915,2.715159704,2.729403487,2.743219805,2.756363927,2.768719755,2.780248417,2.790956275,2.800875078,2.810049739,2.818530931,2.826370689,2.833619901,2.840326947,2.846537045,2.852292018,2.857630293,2.862587043,2.867194388,0.615015555,0.663936408,0.683965495,0.695352028,0.70281179,0.708102464,0.712048067,0.715092857,0.71750024,0.719437581,0.721016981,0.722316716,0.723393314,0.724288754,0.725034947,0.725656644,0.726173375,0.726600788,0.726951584,0.727236202,0.72746331,0.727640175,0.727772945,0.727866863,0.727926432,2.149887636,1.62740717,1.41890087,1.318604973,1.269997388,1.249263094,1.244330301,1.248470078,1.257733802,1.269740737,1.283038411,1.29674029,1.310310933,1.323434822,1.3359348,1.347720743,1.358757005,1.36904167,1.378593288,1.387442382,1.395626019,1.403184344,1.410158395,1.416588732,1.422514605
0.954771555,0.939469897,0.929816899,0.923241609,0.9186677,0.915506216,0.913386343,0.912053321,0.911321768,0.911051693,0.911134989,0.911487166,0.912041855,0.912746887,0.913561346,0.914453263,0.915397796,0.916375763,0.917372468,0.918376753,0.919380248,0.920376759,0.921361796,0.922332182,0.923285758,0.485718538,0.520702057,0.530121794,0.53228754,0.53151192,0.52937822,0.526604125,0.523556225,0.520435471,0.517356314,0.514384677,0.511557821,0.50889545,0.506406255,0.504091918,0.501949654,0.499973862,0.498157217,0.496491407,0.494967627,0.493576918,0.4923104,0.491159417,0.490115642,0.489171137,2.662511397,2.588250125,2.56271711,2.55987151,2.568753879,2.583716144,2.601594619,2.620558388,2.639545404,2.657953884,2.675461677,2.691916504,2.707268031,2.721525611,2.734732045,2.74694745,2.758239477,2.76867751,2.778329356,2.787259451,2.795528009,2.803190708,2.810298706,2.816898822,2.823033811,0.589286025,0.652654595,0.678990472,0.694029688,0.703903857,0.710915796,0.716149368,0.720190369,0.723386712,0.72595973,0.728057813,0.729784655,0.731215184,0.732405071,0.733396655,0.734222786,0.734909391,0.735477251,0.735943239,0.736321222,0.736622719,0.73685739,0.737033407,0.737157739,0.737236375,2.340237965,1.661859815,1.388220618,1.256346071,1.192486491,1.165368799,1.159094238,1.164787195,1.177235111,1.193293899,1.211045101,1.229317851,1.247405198,1.26489083,1.281541297,1.297238162,1.311934978,1.325629853,1.338347921,1.350130105,1.361025946,1.371089023,1.380374056,1.388935106,1.396824468
0.942830945,0.923976194,0.912032378,0.903887053,0.898219756,0.894304052,0.891681202,0.890035445,0.889136731,0.888811204,0.888924545,0.889371758,0.890070357,0.890955509,0.891976365,0.893093203,0.894275158,0.895498405,0.896744689,0.89800016,0.899254426,0.900499805,0.901730726,0.902943254,0.904134716,0.484711356,0.526427289,0.537810026,0.540377955,0.539347262,0.536651188,0.533170179,0.529355159,0.525453688,0.521606869,0.517895973,0.514366897,0.511043854,0.507937439,0.505049586,0.502376705,0.499911728,0.497645458,0.495567481,0.493666784,0.491932166,0.490352529,0.488917063,0.487615369,0.486437536,2.574258016,2.483901728,2.452983388,2.449924682,2.461288631,2.480124193,2.502531724,2.526253235,2.549979218,2.572968347,2.594824573,2.615361565,2.6345188,2.652309344,2.668787455,2.684028649,2.698117625,2.711141121,2.72318382,2.734326159,2.744643277,2.754204638,2.763074059,2.771309942,2.778965614,0.565637873,0.641991654,0.674327844,0.692899838,0.705127484,0.713824872,0.720323306,0.725344609,0.729318425,0.732518517,0.735128653,0.737277368,0.739057619,0.740538514,0.741772638,0.742800812,0.743655269,0.744361848,0.744941541,0.745411601,0.745786366,0.746077861,0.746296261,0.746450246,0.746547274,2.509363573,1.68960426,1.354471614,1.192576854,1.114267388,1.081212536,1.073851958,1.081244537,1.09695793,1.117110277,1.139332516,1.162178923,1.184776942,1.206613179,1.227400223,1.246992796,1.265334561,1.282424218,1.298293815,1.312994872,1.326589502,1.339144758,1.35072905,1.361409916,1.37125267
0.930480745,0.908245785,0.894090889,0.884423937,0.877696222,0.873050136,0.869942124,0.867997184,0.866941696,0.866568685,0.866718162,0.867265026,0.868110992,0.869178809,0.870407894,0.871750929,0.873171154,0.874640194,0.87613632,0.877643047,0.879148012,0.880642082,0.882118635,0.883573,0.88500201,0.485235483,0.53250047,0.545598053,0.548478541,0.54715317,0.543875953,0.539679369,0.535093945,0.53041149,0.525798472,0.521350777,0.517122495,0.513142067,0.509421821,0.505963829,0.502763627,0.499812634,0.497099757,0.494612466,0.49233753,0.490261508,0.488371088,0.486653308,0.485095706,0.483686407,2.483534166,2.378648502,2.342990986,2.340043338,2.354058748,2.376853797,2.403828678,2.432318359,2.460777676,2.488332901,2.514518433,2.539116521,2.562058013,2.583360595,2.603090468,2.621338784,2.638207385,2.653800357,2.668219215,2.681560319,2.693913647,2.705362363,2.715982855,2.725845025,2.735012698,0.544427233,0.632084208,0.670050065,0.692008048,0.706514161,0.716852767,0.724587465,0.730569356,0.735306393,0.739122878,0.742236826,0.74480091,0.746925649,0.74869327,0.750166387,0.75139363,0.752413419,0.753256566,0.753948111,0.754508645,0.75495528,0.755302374,0.755562081,0.755744769,0.755859349,2.653432461,1.709162314,1.316957445,1.126953512,1.035181198,0.996739112,0.988607836,0.997880525,1.01695946,1.041256556,1.067971146,1.095394343,1.122495288,1.148668089,1.173574262,1.197043498,1.219010706,1.239475866,1.258478359,1.276080538,1.292357213,1.307388957,1.321257876,1.334044965,1.345828511
0.917651126,0.892235334,0.875963209,0.864831949,0.857082964,0.85173484,0.848162867,0.845934876,0.844734983,0.844323977,0.844516837,0.845168844,0.846166289,0.847419797,0.84885929,0.850430038,0.852089533,0.853804974,0.855551248,0.857309309,0.859064883,0.860807427,0.862529308,0.864225144,0.865891292,0.487442676,0.538973385,0.553500566,0.556589192,0.554922768,0.5510424,0.546120115,0.540760491,0.535296811,0.5299194,0.524737887,0.519814027,0.515180165,0.510850154,0.506826074,0.503102503,0.499669295,0.496513427,0.493620239,0.490974274,0.488559848,0.48636144,0.484363945,0.482552843,0.480914305,2.389956957,2.272344542,2.232704568,2.230249078,2.247115746,2.273971441,2.305558314,2.338827912,2.372013369,2.404116991,2.434608763,2.46324262,2.489942632,2.514732164,2.537689938,2.558923025,2.578550506,2.596693817,2.613471242,2.628994976,2.643369733,2.656692268,2.66905144,2.68052855,2.691197832,0.525924389,0.623057593,0.666225966,0.691398227,0.708094466,0.720021993,0.728959056,0.735878122,0.741361436,0.745781599,0.749389544,0.752361244,0.754824227,0.756873467,0.758581343,0.760004103,0.761186215,0.762163359,0.762964544,0.763613634,0.764130468,0.764531699,0.764831427,0.765041682,0.765172809,2.769399515,1.719180982,1.275027345,1.059154191,0.955080894,0.91190006,0.903370114,0.914735779,0.937298091,0.965799995,0.997031676,1.029034916,1.060629191,1.091121538,1.120125813,1.147448823,1.173018059,1.196835602,1.218948659,1.239430692,1.258369351,1.275858792,1.291994817,1.30687185,1.320581101
0.904278103,0.875903597,0.857621268,0.845091526,0.836366374,0.830348925,0.826337482,0.823845085,0.822515083,0.822077051,0.822321671,0.823085166,0.824238836,0.825681529,0.827333938,0.829134143,0.83103406,0.832996597,0.834993364,0.837002844,0.839008914,0.840999677,0.842966526,0.844903403,0.846806212,0.491423901,0.545888984,0.561529545,0.56470868,0.562648657,0.55814017,0.552480727,0.546342672,0.540097598,0.533957966,0.528046147,0.522430962,0.517148285,0.512213257,0.507627814,0.503385479,0.499474482,0.495879836,0.492584728,0.489571469,0.486822132,0.484318991,0.482044804,0.479983005,0.47811782,2.293197415,2.164862163,2.122097429,2.120567987,2.140513485,2.171544753,2.207793907,2.245856086,2.283758695,2.320389743,2.355160687,2.387800712,2.41822922,2.44647647,2.472634362,2.496826202,2.519188425,2.53985981,2.558975339,2.576662935,2.593041927,2.608222539,2.622305977,2.63538483,2.64754363,0.510314025,0.615024324,0.662920161,0.691112337,0.709897896,0.723354391,0.733454842,0.741284106,0.74749414,0.752503291,0.756593882,0.759964222,0.762758218,0.76508316,0.767020884,0.768635042,0.769975987,0.771084145,0.771992401,0.77272782,0.773312914,0.773766583,0.774104836,0.77434134,0.774487845,2.85501802,1.718450539,1.228083827,0.988882838,0.873833418,0.826654852,0.818151607,0.831853509,0.858033608,0.890808521,0.926585011,0.9631714,0.999247401,1.034039205,1.067116931,1.098266963,1.127410903,1.154553879,1.17975148,1.203088597,1.224665887,1.24459115,1.262973889,1.279921922,1.295539324
0.890303975,0.859211702,0.839038316,0.825183969,0.815533452,0.8088836,0.804460357,0.801724634,0.800280688,0.799828029,0.800133878,0.80101603,0.802331286,0.803967103,0.805835258,0.807866883,0.810008513,0.81221892,0.814466564,0.816727547,0.818983977,0.821222661,0.823434065,0.825611487,0.827750411,0.497212738,0.553280584,0.56969393,0.572834516,0.570322848,0.565158621,0.558749395,0.551828328,0.544801813,0.537902525,0.531264465,0.524962842,0.51903664,0.513502023,0.508360613,0.503604771,0.499221035,0.495192414,0.491499922,0.488123628,0.485043362,0.482239196,0.479691761,0.477382458,0.475293581,2.192984693,2.056094215,2.01115267,2.011031263,2.034308492,2.06964265,2.110609226,2.153477102,2.196085818,2.237219908,2.276238891,2.312851181,2.346973877,2.378645486,2.407971815,2.435092754,2.460162217,2.483336312,2.504766637,2.52459672,2.542960364,2.559981123,2.575772411,2.590437975,2.604072526,0.497699909,0.608082902,0.660192526,0.691190126,0.711952715,0.726871036,0.73809107,0.746800141,0.753714825,0.75929636,0.763856752,0.76761557,0.770732385,0.773326317,0.77548832,0.777289201,0.778785014,0.780020797,0.781033206,0.781852425,0.782503573,0.783007748,0.783382828,0.783644079,0.783804633,2.9088127,1.705919318,1.175589562,0.915872756,0.791321659,0.740972032,0.732970349,0.749279882,0.779227389,0.816350816,0.856702305,0.897874489,0.938418422,0.977486426,1.014609276,1.04955569,1.082243101,1.112680733,1.140933189,1.167097144,1.191286438,1.21362259,1.234228804,1.253226249,1.2707318
0.875677611,0.84212339,0.820189083,0.805091544,0.794571886,0.787330581,0.782526266,0.779570638,0.778030714,0.777577206,0.777954804,0.778963574,0.780446365,0.782279675,0.784366708,0.78663192,0.789016686,0.791475813,0.793974745,0.796487314,0.798993942,0.801480205,0.803935692,0.806353101,0.808727521,0.504791052,0.561171323,0.577999347,0.580962815,0.577936702,0.572086801,0.564914174,0.557205264,0.549397439,0.541741487,0.534381815,0.527399284,0.520835523,0.514707427,0.509016118,0.503752674,0.498901871,0.494444666,0.490359879,0.486625327,0.483218597,0.480117564,0.477300746,0.474747518,0.472438259,2.089108778,1.945956104,1.899864275,1.901675787,1.928560257,1.968335482,2.014078578,2.061765201,2.109066629,2.154675807,2.197907551,2.23845388,2.276232177,2.311290678,2.343749892,2.373766675,2.401512544,2.427160921,2.450879919,2.472828532,2.493154886,2.511995699,2.529476443,2.545711874,2.560806747,0.488112752,0.602316974,0.658097746,0.691668882,0.714285809,0.730592142,0.742883412,0.752438652,0.760033506,0.766168981,0.77118489,0.775320869,0.778751373,0.781606812,0.783986879,0.785969262,0.787615519,0.788975141,0.79008844,0.790988631,0.791703367,0.792255888,0.792665893,0.792950214,0.793123331,2.93002427,1.680705016,1.11707341,0.839889845,0.707446282,0.654830271,0.647850206,0.667064365,0.700942577,0.742496396,0.787454974,0.833214797,0.878210472,0.921528133,0.962664044,1.001372292,1.037568029,1.071265732,1.102539705,1.131498793,1.158270219,1.182989293,1.205792922,1.226815574,1.246186849
